chapter_no,key_ideas,subject,grade,chapter_name
14,Health Impacts of Untreated Water,Chemistry,7,WATER - TOO LITTLE TO WASTE
14,Water Conservation,Chemistry,7,WATER - TOO LITTLE TO WASTE
17,Types of Changes (Physical and Chemical),Chemistry,7,Changes Around Us
17,Rusting of Iron and Prevention,Chemistry,7,Changes Around Us
17,Crystallisation,Chemistry,7,Changes Around Us
2,Food and Tastes,Chemistry,7,ACIDS - BASES
2,Indicators,Chemistry,7,ACIDS - BASES
2,Properties of Acids and Bases,Chemistry,7,ACIDS - BASES
2,Neutralization and Salts,Chemistry,7,ACIDS - BASES
2,Acids and Bases in Daily Life,Chemistry,7,ACIDS - BASES
1,Importance of Food,Biology,7,Food Components
1,Essential Components of Food,Biology,7,Food Components
1,Testing for Food Components,Biology,7,Food Components
1,Roughages and Water,Biology,7,Food Components
1,Balanced Diet,Biology,7,Food Components
10,Plant Nutrients and Photosynthesis,Biology,7,NUTRITION IN PLANTS
10,Modes of Nutrition in Plants,Biology,7,NUTRITION IN PLANTS
11,Respiration in Human Beings,Biology,7,RESPIRATION IN ORGANISMS
11,Breathing in Other Animals,Biology,7,RESPIRATION IN ORGANISMS
11,Respiration in Plants,Biology,7,RESPIRATION IN ORGANISMS
12,Parts of a Flower,Biology,7,Reproduction in Plants
12,Types of Flowers,Biology,7,Reproduction in Plants
12,Pollination and Fertilization,Biology,7,Reproduction in Plants
12,Asexual Reproduction in Plants,Biology,7,Reproduction in Plants
13,Importance of Seed Dispersal,Biology,7,Seed Dispersal
13,Agents and Mechanisms of Seed Dispersal,Biology,7,Seed Dispersal
13,Seed Production and Germination,Biology,7,Seed Dispersal
15,Uses of Soil,Biology,7,Soil - Our Life
15,Soil as a Habitat,Biology,7,Soil - Our Life
15,Properties and Types of Soil,Biology,7,Soil - Our Life
15,Soil Profile,Biology,7,Soil - Our Life
15,Soil and Crops,Biology,7,Soil - Our Life
15,Soil Conservation,Biology,7,Soil - Our Life
16,Introduction to Forests,Biology,7,FOREST - OUR LIFE
16,Importance and Benefits of Forests,Biology,7,FOREST - OUR LIFE
16,Forest Diversity,Biology,7,FOREST - OUR LIFE
16,Forest Dwellers and their Relationship with Forests,Biology,7,FOREST - OUR LIFE
16,Deforestation and its Consequences,Biology,7,FOREST - OUR LIFE
16,Forest Conservation,Biology,7,FOREST - OUR LIFE
3,Story of Silk (Sericulture),Biology,7,SILK - WOOL
3,Story of Wool,Biology,7,SILK - WOOL
3,Comparing Fibres,Biology,7,SILK - WOOL
1,Types of Maps,Geography,7,Reading Maps of Different Kinds
1,Symbols on Maps,Geography,7,Reading Maps of Different Kinds
1,Physical Maps,Geography,7,Reading Maps of Different Kinds
1,Measuring Height,Geography,7,Reading Maps of Different Kinds
1,Contour Lines,Geography,7,Reading Maps of Different Kinds
1,Uses of Height Maps,Geography,7,Reading Maps of Different Kinds
1,Sea Level Measurement,Geography,7,Reading Maps of Different Kinds
1,Terrain Understanding,Geography,7,Reading Maps of Different Kinds
1,Map Reading Skills,Geography,7,Reading Maps of Different Kinds
2,Sun,Geography,7,Rain and Rivers
2,Clouds,Geography,7,Rain and Rivers
2,Rainfall,Geography,7,Rain and Rivers
2,Evaporation,Geography,7,Rain and Rivers
2,Formation of Clouds,Geography,7,Rain and Rivers
2,Water Cycle,Geography,7,Rain and Rivers
2,Monsoon Winds,Geography,7,Rain and Rivers
2,Rainfall in Telangana,Geography,7,Rain and Rivers
2,Rain Gauge,Geography,7,Rain and Rivers
2,Flow of Rivers,Geography,7,Rain and Rivers
3,Tanks and Agriculture,Geography,7,Tanks and Ground Water
3,Construction of Tanks,Geography,7,Tanks and Ground Water
3,Benefits of Tanks,Geography,7,Tanks and Ground Water
3,Decline of Tanks,Geography,7,Tanks and Ground Water
3,Mission Kakatiya,Geography,7,Tanks and Ground Water
3,Fishing in Tanks,Geography,7,Tanks and Ground Water
3,Fisherfolk Communities,Geography,7,Tanks and Ground Water
3,Types of Fishing Nets,Geography,7,Tanks and Ground Water
3,Groundwater Accumulation,Geography,7,Tanks and Ground Water
4,Oceans and Seas,Geography,7,Oceans and Fishing
4,Ocean Relief Features,Geography,7,Oceans and Fishing
4,Ocean Currents,Geography,7,Oceans and Fishing
4,Tides,Geography,7,Oceans and Fishing
4,Fishing Practices,Geography,7,Oceans and Fishing
4,Fishing Village Life,Geography,7,Oceans and Fishing
4,Fishing Equipment,Geography,7,Oceans and Fishing
4,Agriculture and Animal Husbandry,Geography,7,Oceans and Fishing
4,Salinity and Water Supply,Geography,7,Oceans and Fishing
5,Location of Europe,Geography,7,Europe
5,Mountains and Rivers,Geography,7,Europe
5,Peninsulas and Islands,Geography,7,Europe
5,Climate of Europe,Geography,7,Europe
5,Influence of Atlantic Ocean,Geography,7,Europe
5,Role of Westerlies,Geography,7,Europe
5,Ocean Currents,Geography,7,Europe
5,Historical Migration,Geography,7,Europe
5,Trade and Transport,Geography,7,Europe
6,Africa's Geography,Geography,7,Africa
6,Climate Zones,Geography,7,Africa
6,Natural Resources,Geography,7,Africa
6,Wildlife Diversity,Geography,7,Africa
6,Human Evolution,Geography,7,Africa
6,Cultural Diversity,Geography,7,Africa
6,European Exploration,Geography,7,Africa
6,Slave Trade,Geography,7,Africa
6,Colonial Impact,Geography,7,Africa
6,Modern Challenges,Geography,7,Africa
8,Trade Expansion,History,7,Industrial Revolution
8,Proto-Industrialisation,History,7,Industrial Revolution
8,Machine Age,History,7,Industrial Revolution
8,James Watt's Steam Engine,History,7,Industrial Revolution
8,Factory System,History,7,Industrial Revolution
8,Child Labor,History,7,Industrial Revolution
8,Energy Sources,History,7,Industrial Revolution
8,Transport Revolution,History,7,Industrial Revolution
8,Global Trade,History,7,Industrial Revolution
11,Emergence of New Dynasties,History,7,New Kings and Kingdoms
11,Prashastis and Land Grants,History,7,New Kings and Kingdoms
11,Warfare for Wealth,History,7,New Kings and Kingdoms
11,Administration in the Kingdoms,History,7,New Kings and Kingdoms
11,Chola Rule and Expansion,History,7,New Kings and Kingdoms
11,Architectural Achievements,History,7,New Kings and Kingdoms
11,Agricultural Developments,History,7,New Kings and Kingdoms
11,Military Conflicts,History,7,New Kings and Kingdoms
11,Role of Brahmins and Land Grants,History,7,New Kings and Kingdoms
12,Kakatiya Kingdom,History,7,The Kakatiyas - Emergence of a Regional Kingdom
12,Major Rulers,History,7,The Kakatiyas - Emergence of a Regional Kingdom
12,Telugu Literature,History,7,The Kakatiyas - Emergence of a Regional Kingdom
12,Inscriptions and Sources,History,7,The Kakatiyas - Emergence of a Regional Kingdom
12,Urban Planning,History,7,The Kakatiyas - Emergence of a Regional Kingdom
12,Nayankara System,History,7,The Kakatiyas - Emergence of a Regional Kingdom
12,Agricultural Development,History,7,The Kakatiyas - Emergence of a Regional Kingdom
12,Trade and Economy,History,7,The Kakatiyas - Emergence of a Regional Kingdom
12,Decline of Kakatiyas,History,7,The Kakatiyas - Emergence of a Regional Kingdom
13,Vijayanagara Empire,History,7,The Kings of Vijayanagara
13,Founding Brothers,History,7,The Kings of Vijayanagara
13,Major Kings,History,7,The Kings of Vijayanagara
13,Military Power,History,7,The Kings of Vijayanagara
13,Administration and Revenue,History,7,The Kings of Vijayanagara
13,Cultural Contributions,History,7,The Kings of Vijayanagara
13,City of Vijayanagara,History,7,The Kings of Vijayanagara
13,Nayakas and Troops,History,7,The Kings of Vijayanagara
13,Decline of Vijayanagara,History,7,The Kings of Vijayanagara
14,Mughal emperors,History,7,Mughal Empire
14,Expansion of the empire,History,7,Mughal Empire
14,Administrative system,History,7,Mughal Empire
14,Relationship with local rulers,History,7,Mughal Empire
14,Mansabdars and jagirdars,History,7,Mughal Empire
14,Revenue system,History,7,Mughal Empire
14,Akbar's policies,History,7,Mughal Empire
14,Religious tolerance,History,7,Mughal Empire
14,Decline of the empire,History,7,Mughal Empire
14,Social inequalities,History,7,Mughal Empire
15,East India Company,History,7,Establishment of the British Empire in India
15,Mercantilism,History,7,Establishment of the British Empire in India
15,Armed Traders,History,7,Establishment of the British Empire in India
15,European Interference,History,7,Establishment of the British Empire in India
15,Misuse of Power,History,7,Establishment of the British Empire in India
15,English Rule Imposition,History,7,Establishment of the British Empire in India
15,Battle of Plassey,History,7,Establishment of the British Empire in India
15,Resistance from Indian Rulers,History,7,Establishment of the British Empire in India
15,Territorial Expansion,History,7,Establishment of the British Empire in India
20,Folk deities,History,7,Folk - Religion
20,Community worship,History,7,Folk - Religion
20,Folk festivals,History,7,Folk - Religion
20,Animal sacrifice,History,7,Folk - Religion
20,Religious tolerance,History,7,Folk - Religion
20,Historical traditions,History,7,Folk - Religion
20,Worship practices,History,7,Folk - Religion
20,Village shrines,History,7,Folk - Religion
20,Deity offerings,History,7,Folk - Religion
21,Bhakti Movement,History,7,Devotional Paths to the Divine
21,Sufi Mysticism,History,7,Devotional Paths to the Divine
21,Philosophy of Devotion,History,7,Devotional Paths to the Divine
21,Caste and Social Equality,History,7,Devotional Paths to the Divine
21,Saints of Maharashtra,History,7,Devotional Paths to the Divine
21,Nathpanthis and Yogis,History,7,Devotional Paths to the Divine
21,New Religious Developments,History,7,Devotional Paths to the Divine
21,Community Worship,History,7,Devotional Paths to the Divine
21,Personal God Concept,History,7,Devotional Paths to the Divine
21,Devotional Literature,History,7,Devotional Paths to the Divine
22,Qutb Minar,History,7,Rulers and Buildings
22,Architectural Styles,History,7,Rulers and Buildings
22,Temple Construction,History,7,Rulers and Buildings
22,Ruler Patronage,History,7,Rulers and Buildings
22,Destruction of Temples,History,7,Rulers and Buildings
22,Engineering Techniques,History,7,Rulers and Buildings
22,Public Structures,History,7,Rulers and Buildings
22,Cultural Significance,History,7,Rulers and Buildings
22,Political Power,History,7,Rulers and Buildings
22,Reservoir Construction,History,7,Rulers and Buildings
16,Legislative Assembly,Civics,7,Making of Laws in the State Assembly
16,Law-making process,Civics,7,Making of Laws in the State Assembly
16,Election of MLAs,Civics,7,Making of Laws in the State Assembly
16,Constituency representation,Civics,7,Making of Laws in the State Assembly
16,Council of Ministers,Civics,7,Making of Laws in the State Assembly
16,Role of Chief Minister,Civics,7,Making of Laws in the State Assembly
16,Legislative procedures,Civics,7,Making of Laws in the State Assembly
16,Political parties,Civics,7,Making of Laws in the State Assembly
16,Implementation of laws,Civics,7,Making of Laws in the State Assembly
16,Public health legislation,Civics,7,Making of Laws in the State Assembly
17,Implementation of government laws,Civics,7,Implementation of Laws in the District
17,Role of District Collector,Civics,7,Implementation of Laws in the District
17,Coordination of departments,Civics,7,Implementation of Laws in the District
17,Community engagement,Civics,7,Implementation of Laws in the District
17,Land and resource management,Civics,7,Implementation of Laws in the District
17,Emergency response actions,Civics,7,Implementation of Laws in the District
17,Welfare schemes for the poor,Civics,7,Implementation of Laws in the District
17,Child protection initiatives,Civics,7,Implementation of Laws in the District
17,Environmental protection laws,Civics,7,Implementation of Laws in the District
18,Caste system,Civics,7,Caste Discrimination and the Struggle for Equalities
18,Caste discrimination,Civics,7,Caste Discrimination and the Struggle for Equalities
18,Social inequality,Civics,7,Caste Discrimination and the Struggle for Equalities
18,Untouchability,Civics,7,Caste Discrimination and the Struggle for Equalities
18,Struggle for equality,Civics,7,Caste Discrimination and the Struggle for Equalities
18,Social reformers,Civics,7,Caste Discrimination and the Struggle for Equalities
18,Economic justice,Civics,7,Caste Discrimination and the Struggle for Equalities
18,Education access,Civics,7,Caste Discrimination and the Struggle for Equalities
18,Dignity violation,Civics,7,Caste Discrimination and the Struggle for Equalities
18,Historical context,Civics,7,Caste Discrimination and the Struggle for Equalities
7,Basket making,Civics,7,Handicrafts and Handlooms
7,Raw materials,Civics,7,Handicrafts and Handlooms
7,Tools used,Civics,7,Handicrafts and Handlooms
7,Urban slum conditions,Civics,7,Handicrafts and Handlooms
7,Handloom weaving,Civics,7,Handicrafts and Handlooms
7,Ikkat sarees,Civics,7,Handicrafts and Handlooms
7,Weaving family dynamics,Civics,7,Handicrafts and Handlooms
7,Weaver's challenges,Civics,7,Handicrafts and Handlooms
7,Cooperative societies,Civics,7,Handicrafts and Handlooms
7,Market competition,Civics,7,Handicrafts and Handlooms
9,Raw Materials,Civics,7,Production in a Factory - A Paper Mill
9,Paper-making Process,Civics,7,Production in a Factory - A Paper Mill
9,Work in Batches,Civics,7,Production in a Factory - A Paper Mill
9,Factory Operations,Civics,7,Production in a Factory - A Paper Mill
9,Types of Workers,Civics,7,Production in a Factory - A Paper Mill
9,Working Hours,Civics,7,Production in a Factory - A Paper Mill
9,Electricity and Water Usage,Civics,7,Production in a Factory - A Paper Mill
9,Environmental Impact,Civics,7,Production in a Factory - A Paper Mill
9,Selling the Paper,Civics,7,Production in a Factory - A Paper Mill
9,Factory Management,Civics,7,Production in a Factory - A Paper Mill
10,Transport Modes,Civics,7,Importance of Transport System
10,Road Infrastructure,Civics,7,Importance of Transport System
10,Railway Network,Civics,7,Importance of Transport System
10,Air Transport,Civics,7,Importance of Transport System
10,Water Transport,Civics,7,Importance of Transport System
10,Economic Dependence,Civics,7,Importance of Transport System
10,Employment Opportunities,Civics,7,Importance of Transport System
10,Congestion Issues,Civics,7,Importance of Transport System
10,Travel Safety,Civics,7,Importance of Transport System
10,Public Transport Efficiency,Civics,7,Importance of Transport System
19,Urban Workers' Conditions,Civics,7,Livelihood and Struggles of Urban Workers
19,Permanent vs. Casual Workers,Civics,7,Livelihood and Struggles of Urban Workers
19,Trade Union Role,Civics,7,Livelihood and Struggles of Urban Workers
19,Wage Disparities,Civics,7,Livelihood and Struggles of Urban Workers
19,Migrant Labor Issues,Civics,7,Livelihood and Struggles of Urban Workers
19,Government Regulations,Civics,7,Livelihood and Struggles of Urban Workers
19,Workers' Rights,Civics,7,Livelihood and Struggles of Urban Workers
19,Health and Safety Benefits,Civics,7,Livelihood and Struggles of Urban Workers
19,Contract Labor Challenges,Civics,7,Livelihood and Struggles of Urban Workers
1,Introduction to Rational Numbers,Math,8,Rational Numbers
1,Operations on Rational Numbers,Math,8,Rational Numbers
1,Properties of Rational Numbers,Math,8,Rational Numbers
1,Representation of Rational Numbers on a Number Line,Math,8,Rational Numbers
1,Rational Numbers between Two Rational Numbers,Math,8,Rational Numbers
1,Decimal Representation of Rational Numbers,Math,8,Rational Numbers
10,Direct Proportion,Math,8,Direct and Inverse Proportions
10,Inverse Proportion,Math,8,Direct and Inverse Proportions
10,Compound Proportion,Math,8,Direct and Inverse Proportions
11,Introduction to Algebraic Expressions,Math,8,Algebraic Expressions
11,Like and Unlike Terms,Math,8,Algebraic Expressions
11,Addition and Subtraction of Algebraic Expressions,Math,8,Algebraic Expressions
11,Multiplication of Algebraic Expressions,Math,8,Algebraic Expressions
11,Algebraic Identities,Math,8,Algebraic Expressions
11,Geometrical Verification of Identities,Math,8,Algebraic Expressions
12,Introduction to Factors,Math,8,Factorisation
12,Factorisation by Common Factors,Math,8,Factorisation
12,Factorisation by Grouping Terms,Math,8,Factorisation
12,Factorisation using Algebraic Identities,Math,8,Factorisation
12,Factorisation of the form x² + (a+b)x + ab,Math,8,Factorisation
12,Division of Algebraic Expressions,Math,8,Factorisation
12,Error Analysis in Algebraic Expressions,Math,8,Factorisation
13,Introduction to 2D and 3D Shapes,Math,8,Visualising 3-D in 2-D
13,Views of 3D Objects,Math,8,Visualising 3-D in 2-D
13,Representing 3D Objects on 2D Surfaces,Math,8,Visualising 3-D in 2-D
13,Geometrical Solids (Polyhedra & Non-polyhedra),Math,8,Visualising 3-D in 2-D
13,"Faces, Edges, and Vertices",Math,8,Visualising 3-D in 2-D
13,Prisms and Pyramids,Math,8,Visualising 3-D in 2-D
13,Euler's Formula,Math,8,Visualising 3-D in 2-D
14,Surface Area of Cuboids and Cubes,Math,8,Surface Areas And Volume (Cube and Cuboid)
14,Volume of Cuboids and Cubes,Math,8,Surface Areas And Volume (Cube and Cuboid)
15,Number Representation and Factors,Math,8,Playing with Numbers
15,Divisibility Rules,Math,8,Playing with Numbers
15,Advanced Divisibility Properties,Math,8,Playing with Numbers
15,Number Puzzles and Cryptarithmetic,Math,8,Playing with Numbers
15,Finding Sums of Number Series,Math,8,Playing with Numbers
2,Introduction to Linear Equations in One Variable,Math,8,Linear Equations in One Variable
2,Solving Equations with the Variable on One Side,Math,8,Linear Equations in One Variable
2,Solving Equations with Variables on Both Sides,Math,8,Linear Equations in One Variable
2,Reducing Equations to Simpler Forms,Math,8,Linear Equations in One Variable
2,Applications of Linear Equations,Math,8,Linear Equations in One Variable
3,Introduction to Quadrilaterals and their Properties,Math,8,Construction of Quadrilaterals
3,Constructing a Quadrilateral when Four Sides and One Angle are Given (S.S.S.S.A),Math,8,Construction of Quadrilaterals
3,Constructing a Quadrilateral when Four Sides and a Diagonal are Given (S.S.S.S.D),Math,8,Construction of Quadrilaterals
3,Constructing a Quadrilateral when Three Sides and Two Diagonals are Given (S.S.S.D.D),Math,8,Construction of Quadrilaterals
3,Constructing a Quadrilateral when Two Adjacent Sides and Three Angles are Given (S.A.S.A.A),Math,8,Construction of Quadrilaterals
3,Constructing a Quadrilateral when Three Sides and Two Included Angles are Given (S.A.S.A.S),Math,8,Construction of Quadrilaterals
3,Construction of Special Quadrilaterals,Math,8,Construction of Quadrilaterals
4,Introduction to Exponents and Powers with Negative Exponents,Math,8,Exponents and Powers
4,Laws of Exponents,Math,8,Exponents and Powers
4,Standard Form of Numbers,Math,8,Exponents and Powers
4,Comparing Large and Small Numbers,Math,8,Exponents and Powers
5,Ratio and Proportion,Math,8,Comparing quantities using Proportion
5,"Percentages, Increase, and Decrease",Math,8,Comparing quantities using Proportion
5,Discounts,Math,8,Comparing quantities using Proportion
5,Profit and Loss,Math,8,Comparing quantities using Proportion
5,Taxes (VAT and GST),Math,8,Comparing quantities using Proportion
5,Compound Interest,Math,8,Comparing quantities using Proportion
5,Applications of Compound Interest,Math,8,Comparing quantities using Proportion
6,Introduction to Perfect Squares and Square Numbers,Math,8,Square Roots and Cube Roots
6,Properties of Square Numbers,Math,8,Square Roots and Cube Roots
6,Patterns in Square Numbers,Math,8,Square Roots and Cube Roots
6,Pythagorean Triplets,Math,8,Square Roots and Cube Roots
6,Finding Square Roots,Math,8,Square Roots and Cube Roots
6,Square Roots of Decimals and Estimation,Math,8,Square Roots and Cube Roots
6,Introduction to Cubic Numbers,Math,8,Square Roots and Cube Roots
6,Properties and Patterns of Cubic Numbers,Math,8,Square Roots and Cube Roots
6,Cubes and Prime Factors,Math,8,Square Roots and Cube Roots
6,Finding Cube Roots,Math,8,Square Roots and Cube Roots
7,"Measures of Central Tendency (Mean, Median, Mode)",Math,8,Frequency Distribution Tables and Graphs
7,Organisation of Grouped Data,Math,8,Frequency Distribution Tables and Graphs
7,Cumulative Frequency,Math,8,Frequency Distribution Tables and Graphs
7,Graphical Representation of Data,Math,8,Frequency Distribution Tables and Graphs
8,Congruency of Shapes,Math,8,Exploring Geometrical Figures
8,Similarity of Shapes,Math,8,Exploring Geometrical Figures
8,Dilation,Math,8,Exploring Geometrical Figures
8,Symmetry,Math,8,Exploring Geometrical Figures
9,Area of a Trapezium,Math,8,Area of Plane Figures
9,Area of a Quadrilateral,Math,8,Area of Plane Figures
9,Area of a Rhombus,Math,8,Area of Plane Figures
9,Area of a Polygon,Math,8,Area of Plane Figures
9,Area of a Circle,Math,8,Area of Plane Figures
9,Area of a Circular Path or Ring,Math,8,Area of Plane Figures
9,Area of a Sector,Math,8,Area of Plane Figures
1,Introduction to Force,Physics,8,Force
1,Types of Forces (Contact vs. Field Forces),Physics,8,Force
1,Field Forces,Physics,8,Force
1,Contact Forces,Physics,8,Force
1,Net Force,Physics,8,Force
1,Effects of Force,Physics,8,Force
1,Pressure,Physics,8,Force
10,Electric Charges and Interactions,Physics,8,Some Natural Phenomena
10,Lightning,Physics,8,Some Natural Phenomena
10,Earthquakes,Physics,8,Some Natural Phenomena
11,The Sun's Movement and Shadows,Physics,8,Stars and Solar System
11,The Moon,Physics,8,Stars and Solar System
11,Eclipses,Physics,8,Stars and Solar System
11,Stars and Constellations,Physics,8,Stars and Solar System
11,The Solar System and Planets,Physics,8,Stars and Solar System
11,Other Celestial Bodies,Physics,8,Stars and Solar System
11,Artificial Satellites,Physics,8,Stars and Solar System
11,Historical Understanding of Earth,Physics,8,Stars and Solar System
12,Average Speed and Units,Physics,8,Graphs of Motion
12,Representing Motion with Distance-Time Graphs,Physics,8,Graphs of Motion
12,Uniform Motion and Slope of a Graph,Physics,8,Graphs of Motion
12,Graphs of Stationary and Non-Uniform Motion,Physics,8,Graphs of Motion
12,Interpretation of Complex Journeys,Physics,8,Graphs of Motion
2,Force of Friction and its Types,Physics,8,Friction
2,Factors Affecting Friction,Physics,8,Friction
2,Necessity and Effects of Friction,Physics,8,Friction
2,Increasing and Decreasing Friction,Physics,8,Friction
2,Fluid Friction,Physics,8,Friction
3,Introduction to Synthetic Fibres,Physics,8,Synthetic Fibres and Plastics
3,Types and Properties of Synthetic Fibres,Physics,8,Synthetic Fibres and Plastics
3,Introduction to Plastics,Physics,8,Synthetic Fibres and Plastics
3,Types and Properties of Plastics,Physics,8,Synthetic Fibres and Plastics
3,Plastics and the Environment,Physics,8,Synthetic Fibres and Plastics
5,Production of Sound,Physics,8,Sound
5,Musical Instruments,Physics,8,Sound
5,Sound Production in Humans,Physics,8,Sound
5,Propagation of Sound,Physics,8,Sound
5,Characteristics of Sound,Physics,8,Sound
5,Music and Noise,Physics,8,Sound
5,Hearing and Audible Range,Physics,8,Sound
5,Sound Pollution,Physics,8,Sound
6,Formation of Image by a Pinhole Camera,Physics,8,Reflection of Light by Plane Surfaces
6,Reflection of Light and Laws of Reflection,Physics,8,Reflection of Light by Plane Surfaces
6,Formation of Image by a Plane Mirror,Physics,8,Reflection of Light by Plane Surfaces
6,Characteristics of an Image formed by a Plane Mirror,Physics,8,Reflection of Light by Plane Surfaces
6,Uses of Plane Mirrors,Physics,8,Reflection of Light by Plane Surfaces
9,Electrical Conductivity in Materials,Physics,8,Electrical Conductivity of Liquids
9,Electrolytes and Chemical Effects of Current,Physics,8,Electrical Conductivity of Liquids
9,Electrolytic Cells,Physics,8,Electrical Conductivity of Liquids
9,Electroplating,Physics,8,Electrical Conductivity of Liquids
4,Physical Properties of Metals and Non-metals,Chemistry,8,Metals and Non-metals
4,Chemical Properties of Metals and Non-metals,Chemistry,8,Metals and Non-metals
4,Reactivity of Metals and Displacement Reactions,Chemistry,8,Metals and Non-metals
4,Uses of Metals and Non-metals,Chemistry,8,Metals and Non-metals
7,Natural Resources,Chemistry,8,Coal and Petroleum
7,Fossil Fuels,Chemistry,8,Coal and Petroleum
7,Products and Uses of Coal and Petroleum,Chemistry,8,Coal and Petroleum
7,Conservation and Environmental Consequences,Chemistry,8,Coal and Petroleum
8,The Process of Combustion,Chemistry,8,"Combustion, Fuels and Flame"
8,Types of Combustion,Chemistry,8,"Combustion, Fuels and Flame"
8,Fuels,Chemistry,8,"Combustion, Fuels and Flame"
8,Fire Control,Chemistry,8,"Combustion, Fuels and Flame"
8,Flame,Chemistry,8,"Combustion, Fuels and Flame"
1,The Nature and Definition of Science,Biology,8,WHAT IS SCIENCE?
1,The Scientific Method,Biology,8,WHAT IS SCIENCE?
1,Science Process Skills,Biology,8,WHAT IS SCIENCE?
1,Reading and Writing in Science,Biology,8,WHAT IS SCIENCE?
1,Safety in Science,Biology,8,WHAT IS SCIENCE?
10,Environmental Pollution,Biology,8,Not for Breathing Not for Drinking
10,Air Pollution,Biology,8,Not for Breathing Not for Drinking
10,Sources and Effects of Air Pollution,Biology,8,Not for Breathing Not for Drinking
10,Control of Air Pollution,Biology,8,Not for Breathing Not for Drinking
10,Water Pollution,Biology,8,Not for Breathing Not for Drinking
10,Prevention and Control of Water Pollution,Biology,8,Not for Breathing Not for Drinking
11,The Significance of 'Health',Biology,8,WHY DO WE FALL ILL?
11,Disease and its Causes,Biology,8,WHY DO WE FALL ILL?
11,Infectious Diseases and their Spread,Biology,8,WHY DO WE FALL ILL?
11,Principles of Treatment and Prevention,Biology,8,WHY DO WE FALL ILL?
2,Discovery and Observation of Cells,Biology,8,Cell - The Basic Unit of Life
2,Cell Structure and Components,Biology,8,Cell - The Basic Unit of Life
2,Diversity of Cells,Biology,8,Cell - The Basic Unit of Life
3,Introduction and Discovery of Microorganisms,Biology,8,The World of Microorganisms
3,Major Groups of Microorganisms,Biology,8,The World of Microorganisms
3,Useful Microorganisms,Biology,8,The World of Microorganisms
3,Harmful Microorganisms and Diseases,Biology,8,The World of Microorganisms
3,Food Preservation,Biology,8,The World of Microorganisms
4,Viviparous and Oviparous Animals,Biology,8,REPRODUCTION IN ANIMALS
4,Modes of Reproduction,Biology,8,REPRODUCTION IN ANIMALS
4,Asexual Reproduction,Biology,8,REPRODUCTION IN ANIMALS
4,Sexual Reproduction,Biology,8,REPRODUCTION IN ANIMALS
4,Human Reproductive System,Biology,8,REPRODUCTION IN ANIMALS
4,Fertilization,Biology,8,REPRODUCTION IN ANIMALS
4,Development of the Embryo,Biology,8,REPRODUCTION IN ANIMALS
4,Metamorphosis,Biology,8,REPRODUCTION IN ANIMALS
4,Cloning,Biology,8,REPRODUCTION IN ANIMALS
5,Physical and Bodily Changes during Adolescence,Biology,8,The Age of Adolescence
5,Reproductive Health,Biology,8,The Age of Adolescence
5,Hormones and the Endocrine System,Biology,8,The Age of Adolescence
5,Behavioral Changes and Social Issues,Biology,8,The Age of Adolescence
5,Health and Hygiene for Adolescents,Biology,8,The Age of Adolescence
6,Understanding Biodiversity,Biology,8,Biodiversity - Conservation
6,Threats to Biodiversity and Extinction,Biology,8,Biodiversity - Conservation
6,Endangered and Endemic Species,Biology,8,Biodiversity - Conservation
6,Importance and Conservation of Biodiversity,Biology,8,Biodiversity - Conservation
6,Conservation Methods and Efforts,Biology,8,Biodiversity - Conservation
6,Bird Migration,Biology,8,Biodiversity - Conservation
6,Resource Conservation and Sustainability,Biology,8,Biodiversity - Conservation
7,Introduction to Ecosystems,Biology,8,Different Ecosystems
7,Interdependence and Food Webs,Biology,8,Different Ecosystems
7,Changes in the Ecosystem,Biology,8,Different Ecosystems
7,Types of Ecosystems,Biology,8,Different Ecosystems
7,"Specific Ecosystems: Mangrove, Desert, and Forest",Biology,8,Different Ecosystems
7,Energy Flow in an Ecosystem,Biology,8,Different Ecosystems
8,Crop Types and Seasons,Biology,8,PRODUCTION OF FOOD FROM PLANTS
8,Agricultural Practices: Soil Preparation,Biology,8,PRODUCTION OF FOOD FROM PLANTS
8,Agricultural Practices: Sowing Seeds,Biology,8,PRODUCTION OF FOOD FROM PLANTS
8,Agricultural Practices: Manure and Pesticides,Biology,8,PRODUCTION OF FOOD FROM PLANTS
8,Agricultural Practices: Irrigation,Biology,8,PRODUCTION OF FOOD FROM PLANTS
8,Agricultural Practices: Weeding,Biology,8,PRODUCTION OF FOOD FROM PLANTS
8,"Agricultural Practices: Harvesting, Threshing, and Winnowing",Biology,8,PRODUCTION OF FOOD FROM PLANTS
8,Agricultural Practices: Storage of Grains,Biology,8,PRODUCTION OF FOOD FROM PLANTS
9,Animal Husbandry,Biology,8,PRODUCTION OF FOOD FROM ANIMALS
9,Cattle Rearing and Milk Production,Biology,8,PRODUCTION OF FOOD FROM ANIMALS
9,Poultry,Biology,8,PRODUCTION OF FOOD FROM ANIMALS
9,Apiculture,Biology,8,PRODUCTION OF FOOD FROM ANIMALS
9,Fisheries,Biology,8,PRODUCTION OF FOOD FROM ANIMALS
10,Zamindars and Peasants,History,8,Landlords and Tenants under the British and the Nizam
10,British Land Revenue Policies,History,8,Landlords and Tenants under the British and the Nizam
10,Permanent Settlement,History,8,Landlords and Tenants under the British and the Nizam
10,Ryotwari System,History,8,Landlords and Tenants under the British and the Nizam
10,Agricultural Practices,History,8,Landlords and Tenants under the British and the Nizam
