chapter_no,key_ideas,subject,grade,chapter_name
25,Interior Angles of Polygons,Math,9,Angles of a Polygon
25,Exterior Angles of Polygons,Math,9,Angles of a Polygon
25,Regular Polygons,Math,9,Angles of a Polygon
25,General Relationships,Math,9,Angles of a Polygon
26,Adding and Subtracting Fractions with Equal Denominators,Math,9,Algebraic Fractions
26,Adding and Subtracting Fractions with Unequal Denominators,Math,9,Algebraic Fractions
26,Algebraic Fractions with Same Algebraic Denominator,Math,9,Algebraic Fractions
26,Complex Algebraic Fractions,Math,9,Algebraic Fractions
27,Bearings,Math,9,Scale Diagrams
27,Scale Diagrams and Distance Measurement,Math,9,Scale Diagrams
27,Map Reading and Navigation,Math,9,Scale Diagrams
28,Ungrouped Frequency Distributions,Math,9,Data Representation and Interpretation
28,Grouped Frequency Distributions,Math,9,Data Representation and Interpretation
28,Modal and Median Classes,Math,9,Data Representation and Interpretation
1,Fundamentals of Micro-organisms,Science,9,Applications of Micro-organisms
1,Disease and Prevention,Science,9,Applications of Micro-organisms
1,Environmental Applications,Science,9,Applications of Micro-organisms
2,Structure and Function of Eye,Science,9,Eye and Ear
2,Vision Defects,Science,9,Eye and Ear
2,Binocular Vision,Science,9,Eye and Ear
2,Structure and Function of Ear,Science,9,Eye and Ear
2,Ear Health and Defects,Science,9,Eye and Ear
2,Multiple Choice Questions,Science,9,Eye and Ear
3,Classification of Matter,Science,9,Nature and Properties of Matter
3,Atomic Structure,Science,9,Nature and Properties of Matter
3,Mixtures,Science,9,Nature and Properties of Matter
4,Force and Its Effects,Science,9,Basic Concepts Associated with Force
4,Magnitude of Force,Science,9,Basic Concepts Associated with Force
4,Direction and Point of Application,Science,9,Basic Concepts Associated with Force
4,Vector Properties of Force,Science,9,Basic Concepts Associated with Force
4,Force Measurement,Science,9,Basic Concepts Associated with Force
5,Basic Pressure Concepts,Science,9,Pressure Exerted by Solid
5,Pressure in Practice,Science,9,Pressure Exerted by Solid
5,Practical Applications,Science,9,Pressure Exerted by Solid
6,Structure and Function of the Heart,Science,9,The Human Circulatory System
6,Blood Vessels,Science,9,The Human Circulatory System
6,Blood Components and Functions,Science,9,The Human Circulatory System
6,Blood Types and Transfusion,Science,9,The Human Circulatory System
6,Maintaining Healthy Circulation,Science,9,The Human Circulatory System
7,Plant Growth Hormones,Science,9,Plant Growth Substances
7,Artificial Growth Substances,Science,9,Plant Growth Substances
8,Movement and Locomotion,Science,9,Support and Movements of Organisms
8,Plant Movements and Support,Science,9,Support and Movements of Organisms
8,Conservation,Science,9,Support and Movements of Organisms
9,Origin of the Universe and Earth,Science,9,The Evolutionary Process
9,Origin of Life,Science,9,The Evolutionary Process
9,Fossils and Evidence of Evolution,Science,9,The Evolutionary Process
9,Horse Evolution,Science,9,The Evolutionary Process
9,Biodiversity and Natural Selection,Science,9,The Evolutionary Process
10,Electrical Conductivity in Solutions,Science,9,Electrolysis
10,Electrolysis Process,Science,9,Electrolysis
10,Electroplating,Science,9,Electrolysis
10,Applications of Electroplating,Science,9,Electrolysis
11,Introduction to Density,Science,9,Density
11,Properties of Density,Science,9,Density
11,Measurement and Units,Science,9,Density
11,Applications of Density,Science,9,Density
12,Introduction to Bio-diversity and Ecosystems,Science,9,Bio-diversity
12,Importance and Threats to Biodiversity,Science,9,Bio-diversity
12,Natural Aquatic Environments,Science,9,Bio-diversity
12,Natural Terrestrial Environments,Science,9,Bio-diversity
12,Man-made Ecosystems,Science,9,Bio-diversity
12,Ecosystem Interactions,Science,9,Bio-diversity
13,Green Concept Fundamentals,Science,9,Artificial Environment and Green Concept
13,Agricultural Practices,Science,9,Artificial Environment and Green Concept
13,Green Buildings and Construction,Science,9,Artificial Environment and Green Concept
13,Green Transportation,Science,9,Artificial Environment and Green Concept
13,Environmental Impact Assessment,Science,9,Artificial Environment and Green Concept
14,Light Reflection,Science,9,Reflection and Refraction of Waves
14,Sound Reflection,Science,9,Reflection and Refraction of Waves
14,Light Refraction,Science,9,Reflection and Refraction of Waves
15,Basic Concepts of Machines,Science,9,Simple Machines
15,Levers,Science,9,Simple Machines
15,Inclined Plane,Science,9,Simple Machines
15,Pulley Systems,Science,9,Simple Machines
15,Wheel and Axle,Science,9,Simple Machines
16,Fundamentals of Nanotechnology,Science,9,Nanotechnology and its Applications
16,Carbon Nanomaterials,Science,9,Nanotechnology and its Applications
16,Applications of Nanotechnology,Science,9,Nanotechnology and its Applications
16,Environmental and Safety Considerations,Science,9,Nanotechnology and its Applications
16,Technical Applications,Science,9,Nanotechnology and its Applications
17,Lightning Fundamentals and Safety,Science,9,Lightning Accidents
18,Cyclones,Science,9,Natural Disasters
18,Earthquakes,Science,9,Natural Disasters
18,Tsunami,Science,9,Natural Disasters
18,Wild Fires,Science,9,Natural Disasters
18,Global Warming and Natural Disasters,Science,9,Natural Disasters
19,Natural Resources and Materials,Science,9,Sustainable Use of Natural Resources
19,Water Resources,Science,9,Sustainable Use of Natural Resources
19,Minerals and Gems,Science,9,Sustainable Use of Natural Resources
19,Trees as Natural Resources,Science,9,Sustainable Use of Natural Resources
1,Circular Sectors,Math,10,Perimeter
1,Compound Shapes with Sectors,Math,10,Perimeter
2,Basic Square Roots,Math,10,Square Root
2,Division Method for Square Roots,Math,10,Square Root
2,Applications of Square Roots,Math,10,Square Root
3,Basic Concepts of Fractions,Math,10,Fractions
3,Equivalent Fractions,Math,10,Fractions
3,Word Problems with Fractions,Math,10,Fractions
3,Sequential Fraction Problems,Math,10,Fractions
4,Algebraic Expression Simplification,Math,10,Binomial Expressions
4,Complex Algebraic Expressions,Math,10,Binomial Expressions
4,Squares of Binomial Expressions,Math,10,Binomial Expressions
4,Numerical Applications,Math,10,Binomial Expressions
4,Real-World Applications,Math,10,Binomial Expressions
5,Plane Figure Congruence,Math,10,Congruence of Triangles
5,Side-Angle-Side (SAS) Congruence,Math,10,Congruence of Triangles
5,Angle-Angle-Side (AAS) Congruence,Math,10,Congruence of Triangles
5,Side-Side-Side (SSS) Congruence,Math,10,Congruence of Triangles
5,Right Angle-Hypotenuse-Side (RHS) Congruence,Math,10,Congruence of Triangles
5,Applications of Triangle Congruence,Math,10,Congruence of Triangles
6,Areas of Plane Figures,Math,10,Area
6,Sectors of Circles,Math,10,Area
6,Compound Figures,Math,10,Area
7,Factors of Algebraic Expressions,Math,10,Factors of Quadratic Expressions
7,Trinomial Quadratic Expressions,Math,10,Factors of Quadratic Expressions
7,Difference of Two Squares,Math,10,Factors of Quadratic Expressions
8,Interior and Exterior Angles,Math,10,Triangles I
8,Triangle Angle Properties,Math,10,Triangles I
8,Parallel Lines and Angles,Math,10,Triangles I
9,Isosceles Triangles,Math,10,Triangles II
9,Theorem on Isosceles Triangles,Math,10,Triangles II
9,Properties of Isosceles Triangles,Math,10,Triangles II
10,Direct and Inverse Proportions Review,Math,10,Inverse Proportions
10,Inverse Proportions,Math,10,Inverse Proportions
11,Pie Charts,Math,10,Data Representation
12,Finding LCM of Numbers and Basic Algebraic Terms,Math,10,Least Common Multiple of Algebraic Expressions
12,LCM of Algebraic Expressions with Binomials,Math,10,Least Common Multiple of Algebraic Expressions
12,LCM of Complex Algebraic Expressions,Math,10,Least Common Multiple of Algebraic Expressions
13,Simplifying Fractions with Unequal Denominators,Math,10,Algebraic Fractions
13,Simplifying Fractions with Unequal Binomial Expressions,Math,10,Algebraic Fractions
14,Taxes,Math,10,Percentages and Interest
14,Simple Interest,Math,10,Percentages and Interest
15,Simple Equations with Algebraic Fractions,Math,10,Equations
15,Simultaneous Equations,Math,10,Equations
15,Quadratic Equations,Math,10,Equations
16,Properties of Parallelograms,Math,10,Parallelograms
17,Properties of Parallelograms,Math,10,Parallelograms II
17,Special Parallelograms,Math,10,Parallelograms II
18,Set Notation and Methods,Math,10,Sets
18,Set Operations and Elements,Math,10,Sets
18,Real-World Applications,Math,10,Sets
19,Indices and Powers,Math,10,Logarithms I
19,Logarithms,Math,10,Logarithms I
20,Using Logarithm Tables,Math,10,Logarithms II
20,Working with Numbers Greater than 10,Math,10,Logarithms II
20,Antilogarithms,Math,10,Logarithms II
20,Multiplication and Division Using Logarithms,Math,10,Logarithms II
20,Calculator Operations,Math,10,Logarithms II
20,Geometry Applications,Math,10,Logarithms II
21,Linear Functions (y = mx + c),Math,10,Graphs
21,Quadratic Functions (y = ax² + b),Math,10,Graphs
22,Speed and Distance,Math,10,Rate
22,Volume and Time,Math,10,Rate
23,Subject Change in Formulae,Math,10,Formulae
23,Substitution in Formulae,Math,10,Formulae
23,Applications of Formulae,Math,10,Formulae
24,Arithmetic Sequences and Common Difference,Math,10,Arithmetic Progressions
24,nth Term of Arithmetic Progressions,Math,10,Arithmetic Progressions
24,Sums of Arithmetic Progressions,Math,10,Arithmetic Progressions
25,Linear Inequalities,Math,10,Algebraic Inequalities
25,Real-World Applications,Math,10,Algebraic Inequalities
25,Coordinate Geometry Inequalities,Math,10,Algebraic Inequalities
26,Grouped Data and Frequency Distributions,Math,10,Frequency Distributions
26,Class Intervals and Mid-Values,Math,10,Frequency Distributions
26,Advanced Applications,Math,10,Frequency Distributions
26,Statistical Measures Using Assumed Mean,Math,10,Frequency Distributions
27,Properties of Circle Chords and Center,Math,10,Chords of a Circle
27,Perpendicular Properties,Math,10,Chords of a Circle
27,Perpendicular Bisector Properties,Math,10,Chords of a Circle
28,Basic Loci,Math,10,Constructions
28,Triangle Construction,Math,10,Constructions
28,Parallel Lines Construction,Math,10,Constructions
29,Right Circular Cylinders,Math,10,Surface Area and Volume
29,Right Triangular Prisms,Math,10,Surface Area and Volume
30,Sample Spaces and Events,Math,10,Probability
30,Independent Events and Probability,Math,10,Probability
30,Multiple Events and Tree Diagrams,Math,10,Probability
30,Compound Events,Math,10,Probability
31,Angles Subtended by Arcs,Math,10,Angles in a Circle
31,Angles in the Same Segment,Math,10,Angles in a Circle
31,Angles in a Semicircle,Math,10,Angles in a Circle
31,Special Cases and Theorems,Math,10,Angles in a Circle
32,Angles in Vertical Planes,Math,10,Scale Diagrams
32,Scale Diagrams and Problem Solving,Math,10,Scale Diagrams
1,Elements and Compounds,Science,10,Chemical Basis of Life
1,Carbohydrates,Science,10,Chemical Basis of Life
1,Proteins,Science,10,Chemical Basis of Life
1,Lipids,Science,10,Chemical Basis of Life
1,Minerals and Vitamins,Science,10,Chemical Basis of Life
1,Water Properties,Science,10,Chemical Basis of Life
2,Distance and Displacement,Science,10,Motion in a Straight Line
2,Speed and Velocity,Science,10,Motion in a Straight Line
2,Acceleration,Science,10,Motion in a Straight Line
2,Gravitational Motion,Science,10,Motion in a Straight Line
3,Atomic Structure and Subatomic Particles,Science,10,Structure of Matter
3,Electronic Configuration,Science,10,Structure of Matter
3,Periodic Table and Element Properties,Science,10,Structure of Matter
3,Chemical Formulae and Valency,Science,10,Structure of Matter
3,Atomic Properties and Relationships,Science,10,Structure of Matter
4,Nature of Force and Effects,Science,10,Newton's Laws of Motion
4,Newton's Second Law,Science,10,Newton's Laws of Motion
4,Momentum,Science,10,Newton's Laws of Motion
4,Mass and Weight,Science,10,Newton's Laws of Motion
5,Nature of Friction,Science,10,Friction
5,Types of Frictional Forces,Science,10,Friction
5,Factors Affecting Limiting Friction,Science,10,Friction
5,Applications of Friction,Science,10,Friction
5,Exercise Problems,Science,10,Friction
6,Basic Cell Biology,Science,10,Structure and Functions of the Plant and Animal Cell
6,Cell Structure and Organization,Science,10,Structure and Functions of the Plant and Animal Cell
6,Cell Organelles,Science,10,Structure and Functions of the Plant and Animal Cell
6,Cell Division,Science,10,Structure and Functions of the Plant and Animal Cell
7,Relative Atomic Mass,Science,10,Quantification of Elements and Compounds
7,Relative Molecular Mass,Science,10,Quantification of Elements and Compounds
7,Molar Mass,Science,10,Quantification of Elements and Compounds
7,Moles and Molecular Calculations,Science,10,Quantification of Elements and Compounds
8,Cellular Organization,Science,10,Characteristics of Organisms
8,Nutrition & Respiration,Science,10,Characteristics of Organisms
8,Irritability and Coordination,Science,10,Characteristics of Organisms
8,Growth & Development,Science,10,Characteristics of Organisms
8,Movement,Science,10,Characteristics of Organisms
8,Reproduction & Excretion,Science,10,Characteristics of Organisms
8,Living vs Non-Living,Science,10,Characteristics of Organisms
9,Collinear Forces in Same Direction,Science,10,Resultant Force
9,Collinear Forces in Opposite Directions,Science,10,Resultant Force
9,Parallel Forces,Science,10,Resultant Force
9,Mixed Force Problems,Science,10,Resultant Force
10,Ionic Bonding,Science,10,Chemical Bonds
10,Covalent Bonding,Science,10,Chemical Bonds
10,Properties of Compounds,Science,10,Chemical Bonds
10,Intermolecular Forces,Science,10,Chemical Bonds
11,Moment of Force,Science,10,Turning Effect of a Force
11,Couple of Forces,Science,10,Turning Effect of a Force
11,Applications of Moments,Science,10,Turning Effect of a Force
12,Two-Force Equilibrium,Science,10,Equilibrium of Forces
12,Three-Force Equilibrium (Parallel Forces),Science,10,Equilibrium of Forces
12,Three-Force Equilibrium (Non-Parallel Forces),Science,10,Equilibrium of Forces
12,Multiple Force Equilibrium,Science,10,Equilibrium of Forces
13,Classification Systems and Methods,Science,10,Classification of Organisms
13,Kingdoms and Domains,Science,10,Classification of Organisms
13,Animal Classification,Science,10,Classification of Organisms
13,Nomenclature,Science,10,Classification of Organisms
13,Taxonomic Hierarchy,Science,10,Classification of Organisms
14,Plant Reproduction,Science,10,Continuity of Life
14,Human Reproduction,Science,10,Continuity of Life
14,Reproductive Health,Science,10,Continuity of Life
15,Basic Pressure Concepts,Science,10,Hydrostatic Pressure and its Applications
15,Hydrostatic Pressure,Science,10,Hydrostatic Pressure and its Applications
15,Atmospheric Pressure,Science,10,Hydrostatic Pressure and its Applications
15,Floatation and Upthrust,Science,10,Hydrostatic Pressure and its Applications
16,Physical and Chemical Changes,Science,10,Changes in Matter
16,Metal Reactivity,Science,10,Changes in Matter
16,Gas Preparation and Properties,Science,10,Changes in Matter
16,Chemical Equations and Calculations,Science,10,Changes in Matter
16,Iron Extraction,Science,10,Changes in Matter
17,Chemical Reaction Rates and Changes,Science,10,Rate of Reactions
17,Factors Affecting Reaction Rates,Science,10,Rate of Reactions
17,Catalysts and Inhibitors,Science,10,Rate of Reactions
17,Product Research,Science,10,Rate of Reactions
18,Work,Science,10,"Work, Energy and Power"
18,Kinetic Energy,Science,10,"Work, Energy and Power"
18,Potential Energy,Science,10,"Work, Energy and Power"
18,Power,Science,10,"Work, Energy and Power"
18,Energy Transformation,Science,10,"Work, Energy and Power"
19,Static and Current Electricity,Science,10,Current Electricity
19,Ohm's Law and Resistance,Science,10,Current Electricity
19,Resistor Combinations,Science,10,Current Electricity
19,Circuit Analysis,Science,10,Current Electricity
20,Diversity and Inheritance,Science,10,Inheritance
20,Genetics and Mendel's Laws,Science,10,Inheritance
20,Genetic Disorders,Science,10,Inheritance
20,Genetic Engineering,Science,10,Inheritance
1,History of the School,Civics,6,Our School
1,School Organizational Structure,Civics,6,Our School
1,Personal Identity and Development,Civics,6,Our School
1,School Culture and Traditions,Civics,6,Our School
1,Rights and Responsibilities,Civics,6,Our School
1,School and Community Relationship,Civics,6,Our School
2,Administrative Units,Civics,6,The Region We Live
2,Physical Resources,Civics,6,The Region We Live
2,Resource Conservation,Civics,6,The Region We Live
2,Human Resources,Civics,6,The Region We Live
2,Cooperative Living,Civics,6,The Region We Live
2,Local Institutions and Services,Civics,6,The Region We Live
2,Duties and Responsibilities,Civics,6,The Region We Live
3,Practicing Polite Language,Civics,6,A Good Citizen
3,Respecting Others' Views,Civics,6,A Good Citizen
3,Discipline and Good Behavior,Civics,6,A Good Citizen
3,Distinguishing Good and Bad,Civics,6,A Good Citizen
3,Respecting Traditions and Regulations,Civics,6,A Good Citizen
3,Economic Resource Management,Civics,6,A Good Citizen
3,Protecting Public Property,Civics,6,A Good Citizen
3,Environmental Protection,Civics,6,A Good Citizen
3,Preserving Local Identity,Civics,6,A Good Citizen
1,Family Structure and Types,Civics,7,Our Family
1,Family Objectives and Life Goals,Civics,7,Our Family
1,Self-Esteem and Personal Identity,Civics,7,Our Family
1,Emotional Management,Civics,7,Our Family
1,Family Rights and Responsibilities,Civics,7,Our Family
2,Evolution of Human Society,Civics,7,Our Society
2,Inter-Relationships in Society,Civics,7,Our Society
2,Data and Information in Society,Civics,7,Our Society
2,Rights and Duties in Society,Civics,7,Our Society
2,Challenges and Personal Development,Civics,7,Our Society
2,Obligations and Responsibilities,Civics,7,Our Society
3,Identifying Culture,Civics,7,Our Culture
3,National Symbols,Civics,7,Our Culture
3,Morals and Society,Civics,7,Our Culture
1,Introduction to Public Services,Civics,8,Public Services
1,Types of Public Services,Civics,8,Public Services
1,Duties and Responsibilities,Civics,8,Public Services
1,Evolution of Public Services,Civics,8,Public Services
1,Social Security and Environmental Conservation,Civics,8,Public Services
2,Democratic Features in Family and School,Civics,8,Democratic Society
2,Emotions and Emotional Management,Civics,8,Democratic Society
2,Leadership and Followership,Civics,8,Democratic Society
2,Democratic Way of Living,Civics,8,Democratic Society
3,Culture,Civics,8,Multicultural Society
3,Multicultural Society,Civics,8,Multicultural Society
3,Religious Cultures in Sri Lanka,Civics,8,Multicultural Society
3,Cultural Identity and National Harmony,Civics,8,Multicultural Society
4,Natural Disasters,Civics,8,Contemporary Issues
4,Road Accidents,Civics,8,Contemporary Issues
4,Chemical Hazards,Civics,8,Contemporary Issues
4,Sustainable Development,Civics,8,Contemporary Issues
5,Overcoming Challenges,Civics,8,Let's Overcome Challenges by Solving Problems
5,Problem-Solving Strategies,Civics,8,Let's Overcome Challenges by Solving Problems
5,Personal Growth and Challenges,Civics,8,Let's Overcome Challenges by Solving Problems
6,World of Work and Its Variations,Civics,8,Let Us Enter the World of Work
6,Dignity of Labour,Civics,8,Let Us Enter the World of Work
6,Importance of Skilled Labour,Civics,8,Let Us Enter the World of Work
6,Qualities of a Good Worker,Civics,8,Let Us Enter the World of Work
6,Rights and Responsibilities of Employees,Civics,8,Let Us Enter the World of Work
6,Improving Professional Qualities,Civics,8,Let Us Enter the World of Work
6,Customer Satisfaction Strategies,Civics,8,Let Us Enter the World of Work
6,Earning Income and Lifestyle,Civics,8,Let Us Enter the World of Work
1,Individual and Society,Civics,9,Social Security
1,Social Security Mechanisms,Civics,9,Social Security
1,Anti-Social Activities and Prevention,Civics,9,Social Security
2,Technology and Its Changes,Civics,9,Contemporary Changes
2,Economic Changes,Civics,9,Contemporary Changes
2,Well-being and Co-existence,Civics,9,Contemporary Changes
2,Cooperative Movement,Civics,9,Contemporary Changes
3,Introduction to Democracy,Civics,9,Democratic Governance
3,Rights and Duties of Citizens,Civics,9,Democratic Governance
3,Political Parties,Civics,9,Democratic Governance
3,Franchise and Elections,Civics,9,Democratic Governance
3,Assertiveness,Civics,9,Democratic Governance
3,Nation Building,Civics,9,Democratic Governance
4,Local Government Institutions: Identification and Necessity,Civics,9,Local Government Institutions
4,Services Offered by Local Government Institutions,Civics,9,Local Government Institutions
4,Public Duties and Responsibilities,Civics,9,Local Government Institutions
4,Contribution to National Development,Civics,9,Local Government Institutions
5,Defining Conflicts,Civics,9,Conflict Resolution
5,Causes of Conflicts,Civics,9,Conflict Resolution
5,Parties Involved in Conflicts,Civics,9,Conflict Resolution
5,Conflict Resolution Issues,Civics,9,Conflict Resolution
5,Methods of Conflict Resolution,Civics,9,Conflict Resolution
5,Advantages of Positive Conflict Resolution,Civics,9,Conflict Resolution
6,Personal Profile Management,Civics,9,World of Work
6,Professions and Occupations,Civics,9,World of Work
6,Career Pathway Selection,Civics,9,World of Work
6,Job Application Skills,Civics,9,World of Work
6,Interview Skills,Civics,9,World of Work
6,Professional Conduct and Time Management,Civics,9,World of Work
6,Financial Management,Civics,9,World of Work
1,Origin and Expansion of Democratic Governance,Civics,10,Democratic Governance
1,Characteristics of Democratic Governance,Civics,10,Democratic Governance
1,Responsibilities and Rights,Civics,10,Democratic Governance
1,Factors for Successful Democratic Governance,Civics,10,Democratic Governance
1,Importance of Democratic Governance,Civics,10,Democratic Governance
2,Power and Types of Power,Civics,10,Decentralisation and Devolution of Power
2,Decentralization of Power,Civics,10,Decentralisation and Devolution of Power
2,Unitary State,Civics,10,Decentralisation and Devolution of Power
2,Devolution of Power,Civics,10,Decentralisation and Devolution of Power
2,Federal States,Civics,10,Decentralisation and Devolution of Power
2,Local Government Bodies,Civics,10,Decentralisation and Devolution of Power
3,Introduction to Multicultural Societies,Civics,10,The Multicultural Society
3,Ethnic and Religious Composition of Sri Lanka,Civics,10,The Multicultural Society
3,Factors Influencing Multicultural Society,Civics,10,The Multicultural Society
3,Good Governance in a Multicultural Society,Civics,10,The Multicultural Society
3,Multicultural Society and Modern States,Civics,10,The Multicultural Society
4,Basic Economic Problems and Economic Activities,Civics,10,Economic Systems and Economic Relations
4,Economic Systems,Civics,10,Economic Systems and Economic Relations
4,Globalization and Economic Development,Civics,10,Economic Systems and Economic Relations
5,Conflict Resolution Methods,Civics,10,Conflict Resolution in a Democratic Society
5,Personal and Social Traits in Conflict Resolution,Civics,10,Conflict Resolution in a Democratic Society
5,Advantages of Peaceful Conflict Resolution,Civics,10,Conflict Resolution in a Democratic Society
1,What is History?,History,6,Defining History
1,Historical Sources,History,6,Defining History
1,Benefits of Learning History,History,6,Defining History
1,Measuring Historical Time,History,6,Defining History
2,Origin of Earth and Life,History,6,Ancient Man
2,Evolution of Ancient Man,History,6,Ancient Man
2,Cultural Evolution of Man,History,6,Ancient Man
2,Beginning of Agriculture,History,6,Ancient Man
3,Origin of Civilizations,History,6,Ancient Civilizations in the World
3,Mesopotamian Civilization,History,6,Ancient Civilizations in the World
3,Indus River Valley Civilization,History,6,Ancient Civilizations in the World
3,Egyptian (Nile River Valley) Civilization,History,6,Ancient Civilizations in the World
4,Early Settlements,History,6,Settlements in Sri Lanka
4,Agricultural Settlements,History,6,Settlements in Sri Lanka
4,Arrival of Prince Vijaya,History,6,Settlements in Sri Lanka
5,King Pandukabhaya,History,6,Our Brave Kings
5,King Devanampiyatissa,History,6,Our Brave Kings
5,King Dutugemunu,History,6,Our Brave Kings
5,King Valagamba,History,6,Our Brave Kings
5,King Vasabha,History,6,Our Brave Kings
5,King Mahasen,History,6,Our Brave Kings
5,King Dhathusena,History,6,Our Brave Kings
1,Agriculture,History,7,Lifestyle of Our Ancestors
1,Animal Husbandry,History,7,Lifestyle of Our Ancestors
1,Craft Industry,History,7,Lifestyle of Our Ancestors
1,Trade,History,7,Lifestyle of Our Ancestors
1,Culture,History,7,Lifestyle of Our Ancestors
2,Political Landscape of Anuradhapura Period,History,7,The Political Situation of the Country before King Manawamma's Rule
2,King Manawamma's Rise to Power,History,7,The Political Situation of the Country before King Manawamma's Rule
2,South Indian Kingdoms and Their Influence,History,7,The Political Situation of the Country before King Manawamma's Rule
3,Tangible Heritage,History,7,Our Cultural Heritage
3,Intangible Heritage,History,7,Our Cultural Heritage
3,Sigiriya,History,7,Our Cultural Heritage
3,Preserving Cultural Heritage,History,7,Our Cultural Heritage
4,Downfall of Polonnaruwa Kingdom,History,7,Ruling Centres of Later Periods
4,Dambadeniya Kingdom,History,7,Ruling Centres of Later Periods
4,Yapahuwa Kingdom,History,7,Ruling Centres of Later Periods
4,Kurunegala Era,History,7,Ruling Centres of Later Periods
4,Gampola Era,History,7,Ruling Centres of Later Periods
4,Kotte Era,History,7,Ruling Centres of Later Periods
4,Jaffna Kingdom,History,7,Ruling Centres of Later Periods
5,Greek Civilization Location,History,7,Greek and Roman Civilization
5,Greek Civilization Origin,History,7,Greek and Roman Civilization
5,Greek Administration,History,7,Greek and Roman Civilization
5,Greek Economy,History,7,Greek and Roman Civilization
5,Greek Lifestyle,History,7,Greek and Roman Civilization
5,Greek Arts and Culture,History,7,Greek and Roman Civilization
5,Roman Civilization Location,History,7,Greek and Roman Civilization
5,Roman Administration and Society,History,7,Greek and Roman Civilization
5,Roman Arts and Culture,History,7,Greek and Roman Civilization
1,Water Technology,History,8,Traditional Technologies and Arts of Sri Lanka
1,Clay Technology,History,8,Traditional Technologies and Arts of Sri Lanka
1,Architectural and Artistic Creations,History,8,Traditional Technologies and Arts of Sri Lanka
2,Establishment of the Kandyan Kingdom,History,8,Kandyan Kingdom
2,Renowned Kings of the Kandyan Kingdom,History,8,Kandyan Kingdom
2,Economic Pattern of the Kandyan Kingdom,History,8,Kandyan Kingdom
2,Social System in the Kandyan Kingdom,History,8,Kandyan Kingdom
2,Architecture and Arts of the Kandyan Era,History,8,Kandyan Kingdom
3,Background of the Renaissance,History,8,The Renaissance in Europe
3,Humanism and Scholarly Development,History,8,The Renaissance in Europe
3,Arts and Crafts,History,8,The Renaissance in Europe
3,Scientific Developments,History,8,The Renaissance in Europe
3,Religious Reforms,History,8,The Renaissance in Europe
4,Background of Explorations,History,8,Explorations and Arrival of the Europeans in the East
4,Factors Influencing Explorations,History,8,Explorations and Arrival of the Europeans in the East
4,Leading Exploration Countries,History,8,Explorations and Arrival of the Europeans in the East
4,Arrival of Europeans in Asia,History,8,Explorations and Arrival of the Europeans in the East
5,Portuguese Arrival and Initial Interactions,History,8,Capture of Coastal Areas of Sri Lanka by the Portuguese
5,Seethawaka Kingdom,History,8,Capture of Coastal Areas of Sri Lanka by the Portuguese
5,Portuguese Invasions of Kandyan Kingdom,History,8,Capture of Coastal Areas of Sri Lanka by the Portuguese
5,Portuguese Administration and Economic Activities,History,8,Capture of Coastal Areas of Sri Lanka by the Portuguese
5,Spread of Catholicism,History,8,Capture of Coastal Areas of Sri Lanka by the Portuguese
5,Cultural Influences,History,8,Capture of Coastal Areas of Sri Lanka by the Portuguese
1,Arrival of the Dutch in Asia,History,9,Capture of Coastal Areas of Sri Lanka by the Dutch
1,Kandyan Kings and Dutch Relations,History,9,Capture of Coastal Areas of Sri Lanka by the Dutch
1,Administrative Affairs,History,9,Capture of Coastal Areas of Sri Lanka by the Dutch
1,Economic Activities,History,9,Capture of Coastal Areas of Sri Lanka by the Dutch
1,Social and Cultural Impact,History,9,Capture of Coastal Areas of Sri Lanka by the Dutch
2,British Arrival and Power Establishment,History,9,British Power in Sri Lanka
2,Freedom Struggles,History,9,British Power in Sri Lanka
2,Economic Transformation,History,9,British Power in Sri Lanka
3,Missionary Organizations and Their Activities,History,9,Religious and National Revival of Sri Lanka
3,Buddhist Revival Movement,History,9,Religious and National Revival of Sri Lanka
3,Hindu Revival Movement,History,9,Religious and National Revival of Sri Lanka
3,Islamic Revival Movement,History,9,Religious and National Revival of Sri Lanka
4,European Impact on India,History,9,Independence Movement of India
4,Sepoy Rebellion of 1857,History,9,Independence Movement of India
4,Indian National Association,History,9,Independence Movement of India
4,Mahatma Gandhi's Contributions,History,9,Independence Movement of India
4,Path to Independence,History,9,Independence Movement of India
4,Prominent Leaders,History,9,Independence Movement of India
5,Colebrooke-Cameron Reforms of 1833,History,9,Constitutional Reforms and the National Independence Movement of Sri Lanka
5,Protests and Constitutional Reforms,History,9,Constitutional Reforms and the National Independence Movement of Sri Lanka
5,Donoughmore Constitutional Reforms of 1931,History,9,Constitutional Reforms and the National Independence Movement of Sri Lanka
5,Soulbury Constitutional Reforms of 1947,History,9,Constitutional Reforms and the National Independence Movement of Sri Lanka
6,Political Developments,History,9,Sri Lanka after Independence
6,Constitutional Developments,History,9,Sri Lanka after Independence
6,Development Programmes,History,9,Sri Lanka after Independence
10,Portuguese Arrival and Expansion,History,10,Sri Lanka and the Western World
10,Kandyan Kingdom's Resistance,History,10,Sri Lanka and the Western World
10,Dutch Arrival and Interactions,History,10,Sri Lanka and the Western World
10,Activities and Reflection,History,10,Sri Lanka and the Western World
1,Classification of Sources,History,10,Sources of Studying History
1,Importance of Learning History,History,10,Sources of Studying History
1,Protecting Archaeological Sources,History,10,Sources of Studying History
2,Prehistoric Settlements,History,10,Ancient Settlements
2,Proto-historic Settlements,History,10,Ancient Settlements
