chapter_no,key_ideas,subject,grade,chapter_name
3,Indian Drainage System,Geography,11,Drainage System
3,Himalayan Drainage,Geography,11,Drainage System
3,Peninsular Drainage,Geography,11,Drainage System
3,Indus River System,Geography,11,Drainage System
3,Ganga River System,Geography,11,Drainage System
3,Brahmaputra River System,Geography,11,Drainage System
3,Peninsular River Systems,Geography,11,Drainage System
4,Weather and Climate,Geography,11,Climate and Vegetation
4,Indian Monsoons,Geography,11,Climate and Vegetation
4,Natural Vegetation,Geography,11,Climate and Vegetation
4,Regional Variations in Climate,Geography,11,Climate and Vegetation
4,Factors Determining Climate,Geography,11,Climate and Vegetation
4,Nature of Indian Monsoon,Geography,11,Climate and Vegetation
4,Onset and Break of Monsoon,Geography,11,Climate and Vegetation
4,Rhythm of Seasons,Geography,11,Climate and Vegetation
4,Distribution of Rainfall,Geography,11,Climate and Vegetation
4,Global Warming,Geography,11,Climate and Vegetation
5,Natural Vegetation,Geography,11,Natural Vegetation
5,Types of Forests,Geography,11,Natural Vegetation
5,Tropical Evergreen and Semi Evergreen Forests,Geography,11,Natural Vegetation
5,Tropical Deciduous Forests,Geography,11,Natural Vegetation
5,Tropical Thorn Forests,Geography,11,Natural Vegetation
5,Montane Forests,Geography,11,Natural Vegetation
5,Littoral and Swamp Forests,Geography,11,Natural Vegetation
5,Forest Conservation,Geography,11,Natural Vegetation
5,Social Forestry,Geography,11,Natural Vegetation
5,Wildlife Conservation,Geography,11,Natural Vegetation
6,Floods and Droughts,Geography,11,"Natural Hazards and Disasters: Causes, Consequences and Management"
6,Earthquakes and Tsunami,Geography,11,"Natural Hazards and Disasters: Causes, Consequences and Management"
6,Cyclones,Geography,11,"Natural Hazards and Disasters: Causes, Consequences and Management"
6,Landslides,Geography,11,"Natural Hazards and Disasters: Causes, Consequences and Management"
6,Definition of Disaster,Geography,11,"Natural Hazards and Disasters: Causes, Consequences and Management"
6,Human Activities and Disasters,Geography,11,"Natural Hazards and Disasters: Causes, Consequences and Management"
6,Natural Hazards vs. Natural Disasters,Geography,11,"Natural Hazards and Disasters: Causes, Consequences and Management"
6,Classification of Natural Disasters,Geography,11,"Natural Hazards and Disasters: Causes, Consequences and Management"
6,Earthquake Zones in India,Geography,11,"Natural Hazards and Disasters: Causes, Consequences and Management"
6,Disaster Management,Geography,11,"Natural Hazards and Disasters: Causes, Consequences and Management"
7,Geography as an Integrating Discipline,Geography,11,Geography as a Discipline
7,Branches of Geography,Geography,11,Geography as a Discipline
7,Importance of Physical Geography,Geography,11,Geography as a Discipline
7,Human-Environment Interaction,Geography,11,Geography as a Discipline
7,Systematic and Regional Approaches,Geography,11,Geography as a Discipline
7,Geography's Relation with Other Sciences,Geography,11,Geography as a Discipline
7,Geographical Phenomena and Spatial Patterns,Geography,11,Geography as a Discipline
7,Technological Impact on Geography,Geography,11,Geography as a Discipline
7,Historical and Political Geography,Geography,11,Geography as a Discipline
7,Biogeography,Geography,11,Geography as a Discipline
8,Origin of the Earth,Geography,11,The Origin and Evolution of the Earth
8,Nebular Hypothesis,Geography,11,The Origin and Evolution of the Earth
8,Modern Theories,Geography,11,The Origin and Evolution of the Earth
8,Big Bang Theory,Geography,11,The Origin and Evolution of the Earth
8,Star Formation,Geography,11,The Origin and Evolution of the Earth
8,Formation of Planets,Geography,11,The Origin and Evolution of the Earth
8,Evolution of the Earth,Geography,11,The Origin and Evolution of the Earth
8,Evolution of Lithosphere,Geography,11,The Origin and Evolution of the Earth
8,Evolution of Atmosphere and Hydrosphere,Geography,11,The Origin and Evolution of the Earth
8,Origin of Life,Geography,11,The Origin and Evolution of the Earth
9,Nature of Earth's Interior,Geography,11,Interior of the Earth
9,Sources of Information,Geography,11,Interior of the Earth
9,Direct Sources,Geography,11,Interior of the Earth
9,Indirect Sources,Geography,11,Interior of the Earth
9,Earthquake,Geography,11,Interior of the Earth
9,Earthquake Waves,Geography,11,Interior of the Earth
9,Types of Earthquakes,Geography,11,Interior of the Earth
9,Measuring Earthquakes,Geography,11,Interior of the Earth
9,Effects of Earthquake,Geography,11,Interior of the Earth
9,Structure of the Earth,Geography,11,Interior of the Earth
10,Continental Drift,Geography,11,Distribution of Oceans and Continents
10,Evidence for Continental Drift,Geography,11,Distribution of Oceans and Continents
10,Force for Drifting,Geography,11,Distribution of Oceans and Continents
10,Post-drift Studies,Geography,11,Distribution of Oceans and Continents
10,Convectional Current Theory,Geography,11,Distribution of Oceans and Continents
10,Mapping of the Ocean Floor,Geography,11,Distribution of Oceans and Continents
10,Ocean Floor Configuration,Geography,11,Distribution of Oceans and Continents
10,Concept of Sea Floor Spreading,Geography,11,Distribution of Oceans and Continents
10,Plate Tectonics,Geography,11,Distribution of Oceans and Continents
10,Movement of the Indian Plate,Geography,11,Distribution of Oceans and Continents
11,Landforms and their evolution,Geography,11,LANDFORMS
11,Geomorphic processes,Geography,11,LANDFORMS
11,Exogenic forces,Geography,11,LANDFORMS
11,Endogenic forces,Geography,11,LANDFORMS
11,Diastrophism,Geography,11,LANDFORMS
11,Volcanism,Geography,11,LANDFORMS
11,Weathering,Geography,11,LANDFORMS
11,Mass movements,Geography,11,LANDFORMS
11,Erosion and deposition,Geography,11,LANDFORMS
11,Soil formation,Geography,11,LANDFORMS
12,Landforms,Geography,11,Landforms and Their Evolution
12,Geomorphic Agents,Geography,11,Landforms and Their Evolution
12,Erosion and Deposition,Geography,11,Landforms and Their Evolution
12,Running Water,Geography,11,Landforms and Their Evolution
12,Erosional Landforms,Geography,11,Landforms and Their Evolution
12,Depositional Landforms,Geography,11,Landforms and Their Evolution
12,Groundwater,Geography,11,Landforms and Their Evolution
12,Glaciers,Geography,11,Landforms and Their Evolution
12,Waves and Currents,Geography,11,Landforms and Their Evolution
12,Wind,Geography,11,Landforms and Their Evolution
13,Atmosphere composition,Geography,11,Climate
13,Atmosphere structure,Geography,11,Climate
13,Elements of weather,Geography,11,Climate
13,Elements of climate,Geography,11,Climate
13,Insolation,Geography,11,Climate
13,Heat budget of the earth,Geography,11,Climate
13,Temperature distribution,Geography,11,Climate
13,Pressure belts,Geography,11,Climate
13,Winds,Geography,11,Climate
13,Precipitation,Geography,11,Climate
13,World climates,Geography,11,Climate
13,Greenhouse effect,Geography,11,Climate
13,Global warming,Geography,11,Climate
13,Climatic changes,Geography,11,Climate
14,Solar Radiation,Geography,11,"Solar Radiation, Heat Balance and Temperature"
14,Insolation,Geography,11,"Solar Radiation, Heat Balance and Temperature"
14,Variability of Insolation,Geography,11,"Solar Radiation, Heat Balance and Temperature"
14,Passage of Solar Radiation,Geography,11,"Solar Radiation, Heat Balance and Temperature"
14,Spatial Distribution of Insolation,Geography,11,"Solar Radiation, Heat Balance and Temperature"
14,Heating and Cooling of Atmosphere,Geography,11,"Solar Radiation, Heat Balance and Temperature"
14,Conduction,Geography,11,"Solar Radiation, Heat Balance and Temperature"
14,Convection,Geography,11,"Solar Radiation, Heat Balance and Temperature"
14,Advection,Geography,11,"Solar Radiation, Heat Balance and Temperature"
14,Terrestrial Radiation,Geography,11,"Solar Radiation, Heat Balance and Temperature"
15,Atmospheric Pressure,Geography,11,Atmospheric Circulation and Weather Systems
15,Vertical Variation of Pressure,Geography,11,Atmospheric Circulation and Weather Systems
15,Horizontal Distribution of Pressure,Geography,11,Atmospheric Circulation and Weather Systems
15,Pressure Gradient Force,Geography,11,Atmospheric Circulation and Weather Systems
15,Frictional Force,Geography,11,Atmospheric Circulation and Weather Systems
15,Coriolis Force,Geography,11,Atmospheric Circulation and Weather Systems
15,General Circulation of the Atmosphere,Geography,11,Atmospheric Circulation and Weather Systems
15,Air Masses,Geography,11,Atmospheric Circulation and Weather Systems
15,Fronts,Geography,11,Atmospheric Circulation and Weather Systems
15,Tropical Cyclones,Geography,11,Atmospheric Circulation and Weather Systems
16,Water Vapour and Humidity,Geography,11,Water in the Atmosphere
16,Evaporation and Condensation,Geography,11,Water in the Atmosphere
16,Forms of Condensation,Geography,11,Water in the Atmosphere
16,Dew,Geography,11,Water in the Atmosphere
16,Frost,Geography,11,Water in the Atmosphere
16,Fog and Mist,Geography,11,Water in the Atmosphere
16,Clouds,Geography,11,Water in the Atmosphere
16,Precipitation,Geography,11,Water in the Atmosphere
16,Types of Rainfall,Geography,11,Water in the Atmosphere
16,World Distribution of Rainfall,Geography,11,Water in the Atmosphere
17,Climate Classification Approaches,Geography,11,World Climate and Climate Change
17,Koeppen’s Classification Scheme,Geography,11,World Climate and Climate Change
17,Tropical Humid Climates,Geography,11,World Climate and Climate Change
17,Dry Climates,Geography,11,World Climate and Climate Change
17,Warm Temperate Climates,Geography,11,World Climate and Climate Change
17,Cold Snow Forest Climates,Geography,11,World Climate and Climate Change
17,Polar Climates,Geography,11,World Climate and Climate Change
17,Highland Climates,Geography,11,World Climate and Climate Change
17,Climate Change,Geography,11,World Climate and Climate Change
17,Global Warming,Geography,11,World Climate and Climate Change
18,Hydrological Cycle,Geography,11,Water (Oceans)
18,Distribution of Water on Earth,Geography,11,Water (Oceans)
18,Relief of the Ocean Floor,Geography,11,Water (Oceans)
18,Divisions of the Ocean Floors,Geography,11,Water (Oceans)
18,Continental Shelf,Geography,11,Water (Oceans)
18,Continental Slope,Geography,11,Water (Oceans)
18,Deep Sea Plain,Geography,11,Water (Oceans)
18,Oceanic Deeps or Trenches,Geography,11,Water (Oceans)
18,Minor Relief Features,Geography,11,Water (Oceans)
18,Temperature of Ocean Waters,Geography,11,Water (Oceans)
18,Factors Affecting Temperature Distribution,Geography,11,Water (Oceans)
18,Horizontal and Vertical Distribution of Temperature,Geography,11,Water (Oceans)
18,Salinity of Ocean Waters,Geography,11,Water (Oceans)
18,Factors Affecting Ocean Salinity,Geography,11,Water (Oceans)
18,Horizontal and Vertical Distribution of Salinity,Geography,11,Water (Oceans)
19,Ocean Water Movements,Geography,11,Movements of Ocean Water
19,Waves,Geography,11,Movements of Ocean Water
19,Wave Characteristics,Geography,11,Movements of Ocean Water
19,Tides,Geography,11,Movements of Ocean Water
19,Types of Tides,Geography,11,Movements of Ocean Water
19,Tide Causes,Geography,11,Movements of Ocean Water
19,Tide Importance,Geography,11,Movements of Ocean Water
19,Ocean Currents,Geography,11,Movements of Ocean Water
19,Types of Ocean Currents,Geography,11,Movements of Ocean Water
19,Effects of Ocean Currents,Geography,11,Movements of Ocean Water
20,Biosphere,Geography,11,Biodiversity and Conservation
20,Biodiversity,Geography,11,Biodiversity and Conservation
20,Conservation,Geography,11,Biodiversity and Conservation
20,Genetic Diversity,Geography,11,Biodiversity and Conservation
20,Species Diversity,Geography,11,Biodiversity and Conservation
20,Ecosystem Diversity,Geography,11,Biodiversity and Conservation
20,Economic Role of Biodiversity,Geography,11,Biodiversity and Conservation
20,Scientific Role of Biodiversity,Geography,11,Biodiversity and Conservation
20,Loss of Biodiversity,Geography,11,Biodiversity and Conservation
20,Conservation of Biodiversity,Geography,11,Biodiversity and Conservation
1,Nature of Geography,Geography,12,Human Geography: Nature and Scope
1,Branches of Geography,Geography,12,Human Geography: Nature and Scope
1,Human and Physical Geography,Geography,12,Human Geography: Nature and Scope
1,Geographical Dualism,Geography,12,Human Geography: Nature and Scope
1,Human Geography Definitions,Geography,12,Human Geography: Nature and Scope
1,Nature of Human Geography,Geography,12,Human Geography: Nature and Scope
1,Naturalisation of Humans,Geography,12,Human Geography: Nature and Scope
1,Humanisation of Nature,Geography,12,Human Geography: Nature and Scope
1,Neodeterminism,Geography,12,Human Geography: Nature and Scope
1,Fields and Sub-fields of Human Geography,Geography,12,Human Geography: Nature and Scope
2,Population Distribution,Geography,12,"The World Population: Distribution, Density and Growth"
2,Population Density,Geography,12,"The World Population: Distribution, Density and Growth"
2,Geographical Factors,Geography,12,"The World Population: Distribution, Density and Growth"
2,Economic Factors,Geography,12,"The World Population: Distribution, Density and Growth"
2,Social and Cultural Factors,Geography,12,"The World Population: Distribution, Density and Growth"
2,Population Growth,Geography,12,"The World Population: Distribution, Density and Growth"
2,Components of Population Change,Geography,12,"The World Population: Distribution, Density and Growth"
2,Migration,Geography,12,"The World Population: Distribution, Density and Growth"
2,Demographic Transition,Geography,12,"The World Population: Distribution, Density and Growth"
2,Population Control Measures,Geography,12,"The World Population: Distribution, Density and Growth"
3,Growth vs. Development,Geography,12,Human Development
3,Economic Growth and Human Development,Geography,12,Human Development
3,Human Development Concept,Geography,12,Human Development
3,Human Development Index (HDI),Geography,12,Human Development
3,Four Pillars of Human Development,Geography,12,Human Development
3,Approaches to Human Development,Geography,12,Human Development
3,Measuring Human Development,Geography,12,Human Development
3,International Comparisons,Geography,12,Human Development
3,Human Poverty Index,Geography,12,Human Development
3,Role of Social and Political Institutions,Geography,12,Human Development
4,Economic Activities,Geography,12,Primary Activities
4,Primary Activities,Geography,12,Primary Activities
4,Hunting and Gathering,Geography,12,Primary Activities
4,Pastoralism,Geography,12,Primary Activities
4,Nomadic Herding,Geography,12,Primary Activities
4,Commercial Livestock Rearing,Geography,12,Primary Activities
4,Agriculture,Geography,12,Primary Activities
4,Subsistence Agriculture,Geography,12,Primary Activities
4,Plantation Agriculture,Geography,12,Primary Activities
4,Mining,Geography,12,Primary Activities
5,Secondary Activities,Geography,12,Secondary Activities
5,Manufacturing,Geography,12,Secondary Activities
5,Characteristics of Modern Large Scale Manufacturing,Geography,12,Secondary Activities
5,Specialisation of Skills/Methods of Production,Geography,12,Secondary Activities
5,Mechanisation,Geography,12,Secondary Activities
5,Technological Innovation,Geography,12,Secondary Activities
5,Organisational Structure and Stratification,Geography,12,Secondary Activities
5,Uneven Geographic Distribution,Geography,12,Secondary Activities
5,Factors Influencing Industrial Locations,Geography,12,Secondary Activities
5,Classification of Manufacturing Industries,Geography,12,Secondary Activities
6,Tertiary Activities,Geography,12,Tertiary and Quaternary Activities
6,Types of Tertiary Activities,Geography,12,Tertiary and Quaternary Activities
6,Trade and Commerce,Geography,12,Tertiary and Quaternary Activities
6,Retail Trading,Geography,12,Tertiary and Quaternary Activities
6,Wholesale Trading,Geography,12,Tertiary and Quaternary Activities
6,Transport,Geography,12,Tertiary and Quaternary Activities
6,Communication,Geography,12,Tertiary and Quaternary Activities
6,Services,Geography,12,Tertiary and Quaternary Activities
6,Tourism,Geography,12,Tertiary and Quaternary Activities
6,Quaternary and Quinary Activities,Geography,12,Tertiary and Quaternary Activities
7,Importance of Transport and Communication,Geography,12,Transport and Communication
7,Modes of Transport,Geography,12,Transport and Communication
7,Land Transport,Geography,12,Transport and Communication
7,Roads and Highways,Geography,12,Transport and Communication
7,Railways,Geography,12,Transport and Communication
7,Water Transport,Geography,12,Transport and Communication
7,Sea Routes and Shipping Canals,Geography,12,Transport and Communication
7,Inland Waterways,Geography,12,Transport and Communication
7,Air Transport,Geography,12,Transport and Communication
7,Pipelines,Geography,12,Transport and Communication
7,Communication Systems,Geography,12,Transport and Communication
7,Satellite Communication,Geography,12,Transport and Communication
7,Cyber Space and Internet,Geography,12,Transport and Communication
8,Definition of Trade,Geography,12,International Trade
8,Levels of Trade,Geography,12,International Trade
8,History of International Trade,Geography,12,International Trade
8,Basis of International Trade,Geography,12,International Trade
8,Balance of Trade,Geography,12,International Trade
8,Types of International Trade,Geography,12,International Trade
8,Free Trade,Geography,12,International Trade
8,World Trade Organisation,Geography,12,International Trade
8,Regional Trade Blocs,Geography,12,International Trade
8,Gateways of International Trade,Geography,12,International Trade
9,Definition of Data,Geography,12,Data–Its Source and Compilation
9,Need of Data,Geography,12,Data–Its Source and Compilation
9,Presentation of Data,Geography,12,Data–Its Source and Compilation
9,Sources of Data,Geography,12,Data–Its Source and Compilation
9,Primary Data Collection Methods,Geography,12,Data–Its Source and Compilation
9,Secondary Data Collection Methods,Geography,12,Data–Its Source and Compilation
9,Tabulation of Data,Geography,12,Data–Its Source and Compilation
9,Classification of Data,Geography,12,Data–Its Source and Compilation
9,Frequency Distribution,Geography,12,Data–Its Source and Compilation
9,Graphical Representation of Data,Geography,12,Data–Its Source and Compilation
10,Measures of Central Tendency,Geography,12,Measures of Central Tendency
10,Mean,Geography,12,Measures of Central Tendency
10,Median,Geography,12,Measures of Central Tendency
10,Mode,Geography,12,Measures of Central Tendency
10,Computing Mean from Ungrouped Data,Geography,12,Measures of Central Tendency
10,Computing Mean from Grouped Data,Geography,12,Measures of Central Tendency
10,Computing Median for Ungrouped Data,Geography,12,Measures of Central Tendency
10,Computing Median for Grouped Data,Geography,12,Measures of Central Tendency
10,Computing Mode for Ungrouped Data,Geography,12,Measures of Central Tendency
10,"Comparison of Mean, Median, and Mode",Geography,12,Measures of Central Tendency
11,"Importance of Graphs, Diagrams, and Maps",Geography,12,Representation of Data
11,Methods of Data Representation,Geography,12,Representation of Data
11,"General Rules for Drawing Graphs, Diagrams, and Maps",Geography,12,Representation of Data
11,Selection of Suitable Method,Geography,12,Representation of Data
11,Selection of Suitable Scale,Geography,12,Representation of Data
11,Design Components,Geography,12,Representation of Data
11,Types of Diagrams,Geography,12,Representation of Data
11,Construction of Diagrams,Geography,12,Representation of Data
11,Flow Maps/Charts,Geography,12,Representation of Data
11,Thematic Maps,Geography,12,Representation of Data
12,Spatial Information Technology,Geography,12,Spatial Information Technology
12,Geographical Information System (GIS),Geography,12,Spatial Information Technology
12,Forms of Geographical Information,Geography,12,Spatial Information Technology
12,Components of GIS,Geography,12,Spatial Information Technology
12,Spatial Data Formats,Geography,12,Spatial Information Technology
12,Sequence of GIS Activities,Geography,12,Spatial Information Technology
12,Data Verification and Editing,Geography,12,Spatial Information Technology
12,Data Conversion,Geography,12,Spatial Information Technology
12,Geographic Data Linkages and Matching,Geography,12,Spatial Information Technology
12,Spatial Analysis,Geography,12,Spatial Information Technology
1,Introduction to History,History,6,"Introduction: What, Where, How and When?"
1,Sources of Historical Information,History,6,"Introduction: What, Where, How and When?"
1,Early Human Settlements,History,6,"Introduction: What, Where, How and When?"
1,Development of Agriculture,History,6,"Introduction: What, Where, How and When?"
1,Early Cities,History,6,"Introduction: What, Where, How and When?"
1,Travel and Cultural Exchange,History,6,"Introduction: What, Where, How and When?"
1,Names of the Land,History,6,"Introduction: What, Where, How and When?"
1,Manuscripts and Inscriptions,History,6,"Introduction: What, Where, How and When?"
1,Role of Archaeologists,History,6,"Introduction: What, Where, How and When?"
1,Understanding Historical Dates,History,6,"Introduction: What, Where, How and When?"
2,Hunter-Gatherers,History,6,From Hunting-Gathering to Growing Food
2,Reasons for Movement,History,6,From Hunting-Gathering to Growing Food
2,Archaeological Evidence,History,6,From Hunting-Gathering to Growing Food
2,Choosing Living Places,History,6,From Hunting-Gathering to Growing Food
2,Rock Paintings,History,6,From Hunting-Gathering to Growing Food
2,Use of Fire,History,6,From Hunting-Gathering to Growing Food
2,Stone Age Periods,History,6,From Hunting-Gathering to Growing Food
2,Domestication,History,6,From Hunting-Gathering to Growing Food
2,Early Farming and Herding,History,6,From Hunting-Gathering to Growing Food
2,Settlements,History,6,From Hunting-Gathering to Growing Food
3,Discovery of Harappa,History,6,In the Earliest Cities
3,Harappan Cities,History,6,In the Earliest Cities
3,City Planning,History,6,In the Earliest Cities
3,"Houses, Drains, and Streets",History,6,In the Earliest Cities
3,Life in Harappan Cities,History,6,In the Earliest Cities
3,Crafts and Trade,History,6,In the Earliest Cities
3,Raw Materials,History,6,In the Earliest Cities
3,Agriculture and Animal Husbandry,History,6,In the Earliest Cities
3,Harappan Towns in Gujarat,History,6,In the Earliest Cities
3,Decline of Harappan Civilization,History,6,In the Earliest Cities
4,Vedas and their significance,History,6,What Books and Burials Tell Us
4,Sanskrit and language families,History,6,What Books and Burials Tell Us
4,Historians' study of the Rigveda,History,6,What Books and Burials Tell Us
4,"Cattle, horses, and chariots in Rigveda",History,6,What Books and Burials Tell Us
4,Social structure and roles in Rigveda,History,6,What Books and Burials Tell Us
4,Megaliths and burial practices,History,6,What Books and Burials Tell Us
4,Social differences in burials,History,6,What Books and Burials Tell Us
4,Special burial at Inamgaon,History,6,What Books and Burials Tell Us
4,Skeletal studies and gender identification,History,6,What Books and Burials Tell Us
4,Occupations at Inamgaon,History,6,What Books and Burials Tell Us
5,How some men became rulers,History,6,"Kingdoms, Kings and an Early Republic"
5,Ashvamedha ritual,History,6,"Kingdoms, Kings and an Early Republic"
5,Varnas,History,6,"Kingdoms, Kings and an Early Republic"
5,Janapadas,History,6,"Kingdoms, Kings and an Early Republic"
5,Mahajanapadas,History,6,"Kingdoms, Kings and an Early Republic"
5,Fortifications,History,6,"Kingdoms, Kings and an Early Republic"
5,Taxes,History,6,"Kingdoms, Kings and an Early Republic"
5,Changes in agriculture,History,6,"Kingdoms, Kings and an Early Republic"
5,Magadha,History,6,"Kingdoms, Kings and an Early Republic"
5,Vajji,History,6,"Kingdoms, Kings and an Early Republic"
6,Buddha's Life and Teachings,History,6,New Questions and Ideas
6,Story of Kisagotami,History,6,New Questions and Ideas
6,Upanishads,History,6,New Questions and Ideas
6,Six Schools of Indian Philosophy,History,6,New Questions and Ideas
6,Panini's Grammar,History,6,New Questions and Ideas
6,Jainism and Mahavira,History,6,New Questions and Ideas
6,The Sangha,History,6,New Questions and Ideas
6,Viharas,History,6,New Questions and Ideas
6,Stages of Life: Ashramas,History,6,New Questions and Ideas
6,Spread of Buddhism,History,6,New Questions and Ideas
7,Ashoka's Inscriptions,History,6,From a Kingdom to an Empire
7,Mauryan Dynasty,History,6,From a Kingdom to an Empire
7,Lion Capital,History,6,From a Kingdom to an Empire
7,Ashoka's Dhamma,History,6,From a Kingdom to an Empire
7,Kalinga War,History,6,From a Kingdom to an Empire
7,Ruling the Empire,History,6,From a Kingdom to an Empire
7,Tribute System,History,6,From a Kingdom to an Empire
7,Megasthenes' Account,History,6,From a Kingdom to an Empire
7,Ashoka's Messages,History,6,From a Kingdom to an Empire
7,Trade Routes,History,6,From a Kingdom to an Empire
8,Iron tools and agriculture,History,6,"Villages, Towns and Trade"
8,Irrigation and production,History,6,"Villages, Towns and Trade"
8,Village social structure,History,6,"Villages, Towns and Trade"
8,Role of grama bhojaka,History,6,"Villages, Towns and Trade"
8,Coins and trade,History,6,"Villages, Towns and Trade"
8,Sangam literature,History,6,"Villages, Towns and Trade"
8,Mathura's significance,History,6,"Villages, Towns and Trade"
8,Crafts and craftspersons,History,6,"Villages, Towns and Trade"
8,Arikamedu and trade,History,6,"Villages, Towns and Trade"
8,Silk Route and Kushanas,History,6,"Villages, Towns and Trade"
9,Prashastis,History,6,New Empires and Kingdoms
9,Samudragupta's prashasti,History,6,New Empires and Kingdoms
9,Gupta Empire,History,6,New Empires and Kingdoms
9,Harshavardhana,History,6,New Empires and Kingdoms
9,Pallavas and Chalukyas,History,6,New Empires and Kingdoms
9,Administrative arrangements,History,6,New Empires and Kingdoms
9,New kind of army,History,6,New Empires and Kingdoms
9,Assemblies in southern kingdoms,History,6,New Empires and Kingdoms
9,Ordinary people,History,6,New Empires and Kingdoms
9,Genealogies,History,6,New Empires and Kingdoms
10,Metallurgy,History,6,"BUILDINGS, PAINTINGS AND BOOKS"
10,Iron Pillar,History,6,"BUILDINGS, PAINTINGS AND BOOKS"
10,Brick and Stone Buildings,History,6,"BUILDINGS, PAINTINGS AND BOOKS"
10,Stupas,History,6,"BUILDINGS, PAINTINGS AND BOOKS"
10,Rock-cut Caves,History,6,"BUILDINGS, PAINTINGS AND BOOKS"
10,Hindu Temples,History,6,"BUILDINGS, PAINTINGS AND BOOKS"
10,Building Techniques,History,6,"BUILDINGS, PAINTINGS AND BOOKS"
10,Paintings,History,6,"BUILDINGS, PAINTINGS AND BOOKS"
10,Epics and Literature,History,6,"BUILDINGS, PAINTINGS AND BOOKS"
10,Science and Mathematics,History,6,"BUILDINGS, PAINTINGS AND BOOKS"
1,Introduction to Historical Maps,History,7,Tracing Changes through a Thousand Years
1,New and Old Terminologies,History,7,Tracing Changes through a Thousand Years
1,Historians and their Sources,History,7,Tracing Changes through a Thousand Years
1,New Social and Political Groups,History,7,Tracing Changes through a Thousand Years
1,Region and Empire,History,7,Tracing Changes through a Thousand Years
1,Old and New Religions,History,7,Tracing Changes through a Thousand Years
1,Thinking about Time and Historical Periods,History,7,Tracing Changes through a Thousand Years
1,Technological Changes,History,7,Tracing Changes through a Thousand Years
1,Economic and Social Changes,History,7,Tracing Changes through a Thousand Years
1,Manuscript Copying Issues,History,7,Tracing Changes through a Thousand Years
2,Emergence of New Dynasties,History,7,Kings and Kingdoms
2,Administration in the Kingdoms,History,7,Kings and Kingdoms
2,Prashastis and Land Grants,History,7,Kings and Kingdoms
2,Warfare for Wealth,History,7,Kings and Kingdoms
2,The Cholas: Rise to Power,History,7,Kings and Kingdoms
2,Splendid Temples and Bronze Sculpture,History,7,Kings and Kingdoms
2,Agriculture and Irrigation,History,7,Kings and Kingdoms
2,Administration of the Chola Empire,History,7,Kings and Kingdoms
2,Types of Land,History,7,Kings and Kingdoms
2,Qualifications for Sabha Membership,History,7,Kings and Kingdoms
3,Tomara and Chauhan Dynasties,History,7,Delhi: 12th to 15th Century
3,Delhi Sultanate Formation,History,7,Delhi: 12th to 15th Century
3,Major Dynasties of Delhi Sultanate,History,7,Delhi: 12th to 15th Century
3,Circle of Justice,History,7,Delhi: 12th to 15th Century
3,Raziyya Sultan's Reign,History,7,Delhi: 12th to 15th Century
3,Administration under Khaljis and Tughluqs,History,7,Delhi: 12th to 15th Century
3,Role of Slaves and Clients,History,7,Delhi: 12th to 15th Century
3,Iqta System,History,7,Delhi: 12th to 15th Century
3,Mongol Invasions,History,7,Delhi: 12th to 15th Century
3,Sher Shah Sur's Administration,History,7,Delhi: 12th to 15th Century
4,Mughal Empire Formation,History,7,The Mughals
4,Mughal Military Campaigns,History,7,The Mughals
4,Mughal Traditions of Succession,History,7,The Mughals
4,Mughal Relations with Other Rulers,History,7,The Mughals
4,Mansabdars and Jagirdars,History,7,The Mughals
4,Zabt and Zamindars,History,7,The Mughals
4,Akbar Nama and Ain-i Akbari,History,7,The Mughals
4,Sulh-i kul,History,7,The Mughals
4,Mughal Empire's Economic Impact,History,7,The Mughals
4,Decline of Mughal Authority,History,7,The Mughals
5,Varna System and Social Hierarchy,History,7,"Tribes, Nomads and Settled Communities"
5,Tribal Societies,History,7,"Tribes, Nomads and Settled Communities"
5,Nomadic and Mobile People,History,7,"Tribes, Nomads and Settled Communities"
5,Tribal People and Their Regions,History,7,"Tribes, Nomads and Settled Communities"
5,Tribal Clashes and Interactions,History,7,"Tribes, Nomads and Settled Communities"
5,New Castes and Hierarchies,History,7,"Tribes, Nomads and Settled Communities"
5,Gond Society and Administration,History,7,"Tribes, Nomads and Settled Communities"
5,Ahom Society and Administration,History,7,"Tribes, Nomads and Settled Communities"
5,Economic Role of Banjaras,History,7,"Tribes, Nomads and Settled Communities"
5,Social Changes and State Formation,History,7,"Tribes, Nomads and Settled Communities"
6,Bhakti and Sufi Movements,History,7,Devotional Paths to the Divine
6,Supreme God Concept,History,7,Devotional Paths to the Divine
6,Bhakti in Hinduism,History,7,Devotional Paths to the Divine
6,Nayanars and Alvars,History,7,Devotional Paths to the Divine
6,Philosophy and Bhakti,History,7,Devotional Paths to the Divine
6,Virashaivism,History,7,Devotional Paths to the Divine
6,Bhakti in Deccan,History,7,Devotional Paths to the Divine
6,"Nathpanthis, Siddhas, and Yogis",History,7,Devotional Paths to the Divine
6,Islam and Sufism,History,7,Devotional Paths to the Divine
6,New Religious Developments in North India,History,7,Devotional Paths to the Divine
7,Language and Regional Identity,History,7,The Making of Regional Cultures
7,Chera Kingdom and Malayalam,History,7,The Making of Regional Cultures
7,Jagannatha Cult in Orissa,History,7,The Making of Regional Cultures
7,Rajput Traditions of Heroism,History,7,The Making of Regional Cultures
7,Kathak Dance Form,History,7,The Making of Regional Cultures
7,Miniature Paintings,History,7,The Making of Regional Cultures
